_id,REPORT_NAME,SECTION,DESCRIPTION,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE
28127,ARREST,9501,Bench Warrant,2015-04-22T20:30:00,Watson St & Miltenberger St,Bluff,2
28190,OFFENSE 2.0,13(a)(31)(i),Marijuana - Possess Small Amt for Personal Use,2015-04-22T20:39:00,Crane Ave & Saw Mill Run Blvd,Beechview,6
28191,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-22T20:39:00,Crane Ave & Saw Mill Run Blvd,Beechview,6
28192,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-22T20:39:00,Crane Ave & Saw Mill Run Blvd,Beechview,6
28179,ARREST,2709(a)(4),Harassment Communicates Prohibited Acts,2015-04-22T20:45:00,400 block S Aiken Ave,Bloomfield,5
28180,ARREST,2706,Terroristic Threats.,2015-04-22T20:45:00,400 block S Aiken Ave,Bloomfield,5
28193,ARREST,13(a)(31)(i),Marijuana - Possess Small Amt for Personal Use,2015-04-22T20:45:00,Crane Ave & Saw Mill Run Blvd,Beechview,6
28194,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-22T20:45:00,Crane Ave & Saw Mill Run Blvd,Beechview,6
28195,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-22T20:45:00,Crane Ave & Saw Mill Run Blvd,Beechview,6
28144,OFFENSE 2.0,2501,Criminal Homicide.,2015-04-22T21:11:00,3200 block Ward St,South Oakland,4
28145,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-22T21:11:00,3200 block Ward St,South Oakland,4
28146,OFFENSE 2.0,2702,Aggravated Assault.,2015-04-22T21:11:00,3200 block Ward St,South Oakland,4
28128,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-22T22:00:00,1000 block 5th Ave,Golden Triangle/Civic Arena,2
28095,OFFENSE 2.0,29,Missing Juvenile,2015-04-22T23:00:00,2000 block Termon Ave,Brighton Heights,1
28096,OFFENSE 2.0,29,Missing Juvenile,2015-04-22T23:00:00,2000 block Termon Ave,Brighton Heights,1
28199,OFFENSE 2.0,29,Missing Juvenile,2015-04-23T00:04:00,3800 block Brighton Rd,Brighton Heights,1
28225,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-23T00:44:00,1 PPG Pl,Golden Triangle/Civic Arena,2
28200,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-23T01:27:00,500 block Marshall Ave,Perry South,1
28201,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-23T01:30:00,3800 block Perrysville Ave,Perry North,1
28202,OFFENSE 2.0,9497,Aided Case,2015-04-23T01:52:00,200 block East Ohio St,Allegheny Center,1
28251,OFFENSE 2.0,2702,Aggravated Assault.,2015-04-23T02:30:00,500 block Sylvania Ave,Beltzhoover,3
28252,OFFENSE 2.0,3701,Robbery.,2015-04-23T02:30:00,500 block Sylvania Ave,Beltzhoover,3
28253,OFFENSE 2.0,3702,Robbery of Motor Vehicle.,2015-04-23T02:30:00,500 block Sylvania Ave,Beltzhoover,3
28203,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-23T02:30:00,2000 block Straubs Ln,Troy Hill-Herrs Island,1
28226,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-23T02:30:00,100 block 23rd St,Strip District,2
28254,OFFENSE 2.0,9017,Found Drugs,2015-04-23T02:30:00,500 block Sylvania Ave,Beltzhoover,3
28287,ARREST,3928,Unauthorized Use of Automobile and Other Vehicles.,2015-04-23T03:30:00,7200 block Thomas St,Point Breeze North,4
28204,OFFENSE 2.0,9496,Dead on Arrival (DOA),2015-04-23T04:50:00,1100 block Langtry St,Marshall-Shadeland,1
28227,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-23T06:00:00,200 block 39th St,Lower Lawrenceville,2
28255,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-23T06:00:00,800 block Climax St,Allentown,3
28288,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-23T06:29:00,3200 block Dawson St,South Oakland,4
28317,OFFENSE 2.0,3929,Retail Theft.,2015-04-23T06:54:00,4000 block Penn Ave,Bloomfield,5
28256,ARREST,3502,Burglary.,2015-04-23T07:45:00,2800 block Edwards Way,Golden Triangle/Civic Arena,3
28257,ARREST,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-23T07:45:00,2800 block Edwards Way,Golden Triangle/Civic Arena,3
28289,OFFENSE 2.0,3304(a)(5),CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,2015-04-23T07:50:00,300 block Atwood St,Central Oakland,4
28258,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-23T08:30:00,300 block Mathews Ave,Knoxville,3
28318,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-23T09:15:00,7300 block Susquehanna St,Homewood South,5
28319,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-23T09:15:00,7300 block Susquehanna St,Homewood South,5
28290,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-23T09:50:00,6700 block McPherson Blvd,Point Breeze North,4
28205,OFFENSE 2.0,2705,Recklessly Endangering Another Person.,2015-04-23T09:54:00,1100 block Woodland Ave,Marshall-Shadeland,1
28206,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-23T09:54:00,1100 block Woodland Ave,Marshall-Shadeland,1
28291,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-23T10:00:00,1100 block Greenfield Ave,Greenfield,4
28292,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-23T10:00:00,3300 block Dawson St,South Oakland,4
28207,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-23T10:15:00,1300 block Oakhill St,Marshall-Shadeland,1
28228,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-23T10:46:00,1400 block Locust St,Bluff,2
28339,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T10:58:00,500 block Lorenz Ave,Elliott,6
28340,ARREST,3925,Receiving Stolen Property.,2015-04-23T10:58:00,500 block Lorenz Ave,Elliott,6
28341,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T10:58:00,500 block Lorenz Ave,Elliott,6
28342,OFFENSE 2.0,3925,Receiving Stolen Property.,2015-04-23T10:58:00,500 block Lorenz Ave,Elliott,6
28343,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-23T10:58:00,500 block Lorenz Ave,Elliott,6
28344,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-23T10:58:00,500 block Lorenz Ave,Elliott,6
28345,ARREST,4106,Access Device Fraud,2015-04-23T10:58:00,500 block Lorenz Ave,Elliott,6
28346,ARREST,4101,Forgery.,2015-04-23T10:58:00,500 block Lorenz Ave,Elliott,6
28293,OFFENSE 2.0,13(a)(30)*,Delivery of Controlled Substance,2015-04-23T11:07:00,Ellsworth Ave & S Negley Ave,Shadyside,4
28294,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T11:07:00,Ellsworth Ave & S Negley Ave,Shadyside,4
28295,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-23T11:07:00,Ellsworth Ave & S Negley Ave,Shadyside,4
28296,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-23T11:07:00,Ellsworth Ave & S Negley Ave,Shadyside,4
28297,ARREST,13(a)(30)*,Delivery of Controlled Substance,2015-04-23T11:07:00,Ellsworth Ave & S Negley Ave,Shadyside,4
28298,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-23T11:07:00,Ellsworth Ave & S Negley Ave,Shadyside,4
28299,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-23T11:07:00,Ellsworth Ave & S Negley Ave,Shadyside,4
28300,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T11:07:00,Ellsworth Ave & S Negley Ave,Shadyside,4
28301,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-23T11:07:00,Ellsworth Ave & S Negley Ave,Shadyside,4
28302,OFFENSE 2.0,607.03,Discharging Firearm or Airgun,2015-04-23T11:15:00,300 block Ashton Ave,Hazelwood,4
28303,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-23T11:15:00,300 block Ashton Ave,Hazelwood,4
28320,OFFENSE 2.0,3701,Robbery.,2015-04-23T11:15:00,N Homewood St & Forrest Way,Homewood North,5
28321,OFFENSE 2.0,4120,Identity Theft,2015-04-23T11:45:00,1300 block Sheridan Ave,Highland Park,5
27191,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-23T12:00:00,Craighead St,Mount Washington,3
28208,OFFENSE 2.0,9496,Dead on Arrival (DOA),2015-04-23T12:00:00,1200 block Superior Ave,Marshall-Shadeland,1
28322,ARREST,2709.A1,HARASSMENT SUBJECT OTHER TO PHYSICAL CONTACT,2015-04-23T13:00:00,500 block Paulson Ave,Larimer,5
28323,ARREST,5112,Obstructing Emergency Services,2015-04-23T13:00:00,500 block Paulson Ave,Larimer,5
28259,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-23T13:15:00,200 block Mc Kinley St,Knoxville,3
28229,ARREST,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,2015-04-23T13:50:00,1400 block 5th Ave,Golden Triangle/Civic Arena,2
28230,OFFENSE 2.0,3929,Retail Theft.,2015-04-23T14:20:00,400 block 5th Ave,Golden Triangle/Civic Arena,2
28231,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-23T14:30:00,Penn Ave & 17th St,Strip District,2
28324,ARREST,3304,Criminal Mischief.,2015-04-23T14:30:00,7500 block Kelly St,Homewood South,5
28325,ARREST,2706,Terroristic Threats.,2015-04-23T14:30:00,7500 block Kelly St,Homewood South,5
28232,ARREST,3929,Retail Theft.,2015-04-23T14:45:00,400 block 5th Ave,Golden Triangle/Civic Arena,2
24993,ARREST,5121,Escape.,2015-04-23T14:54:00,2300 block Churchview Ave,Carrick,3
28260,OFFENSE 2.0,5121,Escape.,2015-04-23T14:54:00,2300 block Churchview Ave,Carrick,3
28261,OFFENSE 2.0,9501,Bench Warrant,2015-04-23T14:54:00,2300 block Churchview Ave,Carrick,3
28262,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T14:54:00,2300 block Churchview Ave,Carrick,3
28263,ARREST,9501,Bench Warrant,2015-04-23T14:54:00,2300 block Churchview Ave,Carrick,3
28264,OFFENSE 2.0,5104,Resisting Arrest or Other Law Enforcement.,2015-04-23T14:54:00,2300 block Churchview Ave,Carrick,3
28265,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T14:54:00,2300 block Churchview Ave,Carrick,3
28266,ARREST,5104,Resisting Arrest or Other Law Enforcement.,2015-04-23T14:54:00,2300 block Churchview Ave,Carrick,3
28209,OFFENSE 2.0,2709(a)(4),Harassment Communicates Prohibited Acts,2015-04-23T15:00:00,4000 block Franklin Rd,Perry North,1
28210,OFFENSE 2.0,9999,9999 - (Misc. Incident): LOST WALMART BAG,2015-04-23T15:00:00,1600 block BRIGHTON Rd,California-Kirkbride,1
28233,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-23T15:00:00,Blvd Of The Allies & Wood St,Golden Triangle/Civic Arena,2
28234,OFFENSE 2.0,602.04,Panhandling and Prohibited Conduct,2015-04-23T15:07:00,5th Ave & Jumonville St,Bluff,2
28267,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-23T15:30:00,200 block E Agnew Ave,Carrick,3
28235,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-23T15:40:00,800 block Herron Ave,Upper Hill,2
28236,ARREST,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-23T15:40:00,800 block Herron Ave,Upper Hill,2
28326,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-23T16:00:00,5100 block Penn Ave,Garfield,5
28237,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-23T16:15:00,600 block Liberty Ave,Golden Triangle/Civic Arena,2
28211,OFFENSE 2.0,9999,9999 - (Misc. Incident): Vehicle addicent with Postal Truck,2015-04-23T17:00:00,Brighton Rd & Woods Run Ave,Brighton Heights,1
28268,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-23T17:06:00,Brownsville Rd & E Meyers St,Carrick,3
28269,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-23T17:06:00,Brownsville Rd & E Meyers St,Carrick,3
28270,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-23T17:10:00,Brownsville Rd & E Meyers St,Carrick,3
28271,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-23T17:10:00,Brownsville Rd & E Meyers St,Carrick,3
28327,OFFENSE 2.0,3502,Burglary.,2015-04-23T17:15:00,5000 block Broad St,Garfield,5
28272,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-23T17:30:00,2400 block Cobden St,South Side Slopes,3
28273,ARREST,4303,General Lighting Requirements.,2015-04-23T17:38:00,800 block Industry St,Allentown,3
28274,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-23T17:38:00,800 block Industry St,Allentown,3
28275,ARREST,9501,Bench Warrant,2015-04-23T17:38:00,800 block Industry St,Allentown,3
28276,ARREST,6106,Firearms not to be Carried without a License.,2015-04-23T17:38:00,800 block Industry St,Allentown,3
28304,OFFENSE 2.0,1786,Required Financial Responsibility.,2015-04-23T17:39:00,Forward Ave & Murray Ave,Squirrel Hill South,4
28305,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-23T17:39:00,Forward Ave & Murray Ave,Squirrel Hill South,4
28212,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T17:45:00,2900 block Stayton St,Marshall-Shadeland,1
28213,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T17:45:00,2900 block Stayton St,Marshall-Shadeland,1
28214,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-23T17:45:00,2900 block Stayton St,Marshall-Shadeland,1
28215,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-23T17:45:00,2900 block Stayton St,Marshall-Shadeland,1
28216,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T17:45:00,2900 block Stayton St,Marshall-Shadeland,1
28217,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T17:45:00,2900 block Stayton St,Marshall-Shadeland,1
28218,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-23T17:45:00,2900 block Stayton St,Marshall-Shadeland,1
28219,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-23T17:45:00,2900 block Stayton St,Marshall-Shadeland,1
28306,OFFENSE 2.0,9123,Miscellaneous Fire Other Investigation to Continue,2015-04-23T17:53:00,600 block Devonshire St,Shadyside,4
28220,ARREST,5507,Obstructing Highways and Passages.,2015-04-23T17:59:00,Madison Ave & Tripoli St,East Allegheny,1
28221,OFFENSE 2.0,5507,Obstructing Highways and Passages.,2015-04-23T17:59:00,Madison Ave & Tripoli St,East Allegheny,1
28238,OFFENSE 2.0,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,2015-04-23T18:00:00,300 block 35 th St,Lower Lawrenceville,2
28239,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-23T18:00:00,57th St & Butler St,Upper Lawrenceville,2
28307,OFFENSE 2.0,9504,Lost Property,2015-04-23T18:00:00,6300 block Marchand St,Shadyside,4
28222,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T18:10:00,1200 block High St,Spring Garden,1
28223,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T18:10:00,1200 block High St,Spring Garden,1
28328,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T18:24:00,Mayflower St & Ashley St,Larimer,5
28329,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T18:25:00,Mayflower St & Ashley St,Larimer,5
28240,OFFENSE 2.0,4303,General Lighting Requirements.,2015-04-23T18:30:00,Bedford Ave & Memory Ln,Middle Hill,2
28241,ARREST,4303,General Lighting Requirements.,2015-04-23T18:30:00,Bedford Ave & Memory Ln,Middle Hill,2
28242,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T18:30:00,Bedford Ave & Memory Ln,Middle Hill,2
28243,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T18:30:00,Bedford Ave & Memory Ln,Middle Hill,2
28308,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-23T18:30:00,S Braddock Ave & Forbes Ave,Point Breeze,4
28347,OFFENSE 2.0,5505,Public Drunkenness,2015-04-23T18:30:00,2500 block Baldwick Rd,Oakwood,6
28348,OFFENSE 2.0,5507,Obstructing Highways and Passages.,2015-04-23T18:30:00,2500 block Baldwick Rd,Oakwood,6
28244,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-23T18:44:00,2100 block Bedford Ave,Bedford Dwellings,2
28245,OFFENSE 2.0,9012,Non-Violent Domestic,2015-04-23T18:44:00,2100 block Bedford Ave,Bedford Dwellings,2
28224,OFFENSE 2.0,3701,Robbery.,2015-04-23T18:45:00,1600 block Orchlee St,Brighton Heights,1
28246,OFFENSE 2.0,5507,Obstructing Highways and Passages.,2015-04-23T18:47:00,Jumonville St & 5th Ave,Bluff,2
28247,OFFENSE 2.0,602.04(b)(2),Aggressive Panhandling,2015-04-23T18:47:00,Jumonville St & 5th Ave,Bluff,2
28248,ARREST,602.04(b)(2),Aggressive Panhandling,2015-04-23T18:49:00,Jumonville St & 5th Ave,Bluff,2
28249,ARREST,5507,Obstructing Highways and Passages.,2015-04-23T18:49:00,Jumonville St & 5th Ave,Bluff,2
28277,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-23T19:00:00,S 20th St & Sidney St,South Side Flats,3
28278,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-23T19:10:00,Haberman Ave & E Warrington Ave,Beltzhoover',3
28279,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-23T19:10:00,Haberman Ave & E Warrington Ave,Beltzhoover,3
28280,ARREST,3334,Turning Movements and Required Signals.,2015-04-23T19:10:00,Haberman Ave & E Warrington Ave,Beltzhoover,3
28282,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-23T19:15:00,Alice St & Mc Kinley St,Knoxville,3
28283,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-23T19:20:00,Haberman Ave & E Warrington Ave,Beltzhoover,3
28284,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-23T19:20:00,Haberman Ave & E Warrington Ave,Beltzhoover,3
28285,OFFENSE 2.0,3334,Turning Movements and Required Signals.,2015-04-23T19:20:00,Haberman Ave & E Warrington Ave,Beltzhoover,3
28330,OFFENSE 2.0,3928,Unauthorized Use of Automobile and Other Vehicles.,2015-04-23T19:54:00,1400 block Oberlin St,Lincoln-Lemington-Belmar,5
28349,OFFENSE 2.0,9501,Bench Warrant,2015-04-23T20:35:00,Arnold St & Hollywood St,Golden Triangle/Civic Arena,6
28350,OFFENSE 2.0,3925,Receiving Stolen Property.,2015-04-23T20:45:00,700 block Lorenz Ave,Elliott,6
28351,ARREST,9501,Bench Warrant,2015-04-23T20:50:00,Arnold St & Hollywood St,Golden Triangle/Civic Arena,6
28352,ARREST,3925,Receiving Stolen Property.,2015-04-23T20:50:00,700 block Lorenz Ave,Elliott,6
28353,ARREST,4910,Tampering with or Fabricating Physical Evidence.,2015-04-23T20:50:00,Steuben St & Chartiers Ave,Elliott,6
28354,ARREST,4524,Windshield Obstructions and Wipers.,2015-04-23T20:50:00,Steuben St & Chartiers Ave,Elliott,6
28355,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-23T20:50:00,Steuben St & Chartiers Ave,Elliott,6
28356,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-23T20:50:00,Steuben St & Chartiers Ave,Elliott,6
28358,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-23T20:50:00,Steuben St & Chartiers Ave,Elliott,6
28359,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-04-23T20:55:00,Steuben St & Chartiers Ave,Elliott,6
28360,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-23T20:55:00,Steuben St & Chartiers Ave,Elliott,6
28361,OFFENSE 2.0,4910,Tampering with or Fabricating Physical Evidence.,2015-04-23T20:55:00,Steuben St & Chartiers Ave,Elliott,6
28362,OFFENSE 2.0,4524,Windshield Obstructions and Wipers.,2015-04-23T20:55:00,Steuben St & Chartiers Ave,Elliott,6
28363,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-23T20:55:00,Steuben St & Chartiers Ave,Elliott,6
28286,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-23T21:00:00,1600 block Franklin Ct,South Side Flats,3
28309,OFFENSE 2.0,5505,Public Drunkenness,2015-04-23T21:24:00,Schenley Dr & Roberto Clemente Dr,Squirrel Hill North,4
28310,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-23T22:30:00,300 block Craft Ave,South Oakland,4
28331,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-04-23T23:00:00,5400 block Baum Blvd,Bloomfield,5
28332,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-23T23:00:00,5400 block Baum Blvd,Bloomfield,5
28333,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T23:00:00,5400 block Baum Blvd,Bloomfield,5
28334,OFFENSE 2.0,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-04-23T23:00:00,5400 block Baum Blvd,Bloomfield,5
28311,ARREST,1371,Operation Following Suspension of Registration.,2015-04-23T23:08:00,5th Ave & Morewood Ave,Shadyside,4
28312,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T23:08:00,5th Ave & Morewood Ave,Shadyside,4
28313,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T23:08:00,5th Ave & Morewood Ave,Shadyside,4
28314,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T23:15:00,5th Ave & Morewood Ave,Shadyside,4
28315,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-23T23:15:00,5th Ave & Morewood Ave,Shadyside,4
28316,OFFENSE 2.0,1371,Operation Following Suspension of Registration.,2015-04-23T23:15:00,5th Ave & Morewood Ave,Shadyside,4
28250,OFFENSE 2.0,9123,Miscellaneous Fire Other Investigation to Continue,2015-04-23T23:45:00,900 block French St,Golden Triangle/Civic Arena,2
28335,ARREST,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-04-23T23:49:00,5400 block Baum Blvd,Bloomfield,5
28336,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-23T23:49:00,5400 block Baum Blvd,Bloomfield,5
28337,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-23T23:49:00,5400 block Baum Blvd,Bloomfield,5
28338,ARREST,3802(a)(1),DUI - General Impairment,2015-04-23T23:49:00,5400 block Baum Blvd,Bloomfield,5
28364,OFFENSE 2.0,4120,Identity Theft,2015-04-24T00:01:00,3400 block Delaware St,Perry North,1
28365,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-24T00:06:00,1600 block Manhattan St,Manchester,1
28503,OFFENSE 2.0,29,Missing Juvenile,2015-04-24T00:21:00,1200 block Oakmont St,Crafton Heights,6
28366,OFFENSE 2.0,9999,9999 - (Misc. Incident): Possible Overdose-DOA,2015-04-24T00:30:00,2100 block Straubs Ln,Troy Hill-Herrs Island,1
28410,OFFENSE 2.0,601.08(a),Alcohol or Liquor Consumption on Streets or Sidewalks,2015-04-24T00:32:00,900 block Liberty Ave,Golden Triangle/Civic Arena,2
28411,OFFENSE 2.0,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,2015-04-24T02:05:00,3100 block Liberty Ave,Polish Hill,2
28412,OFFENSE 2.0,5104,Resisting Arrest or Other Law Enforcement.,2015-04-24T02:05:00,3100 block Liberty Ave,Polish Hill,2
28414,OFFENSE 2.0,3503(b)(1)(i),Actual Communication,2015-04-24T02:05:00,3100 block Liberty Ave,Polish Hill,2
28415,OFFENSE 2.0,2706,Terroristic Threats.,2015-04-24T02:05:00,3100 block Liberty Ave,Polish Hill,2
28416,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-24T02:05:00,3100 block Liberty Ave,Polish Hill,2
28461,ARREST,3802(a)(1),DUI - General Impairment,2015-04-24T02:19:00,Maryland Ave & Walnut St,Shadyside,4
28462,ARREST,3736,Reckless Driving,2015-04-24T02:19:00,Maryland Ave & Walnut St,Shadyside,4
28463,ARREST,3735.1,Aggravated Assault While DUI,2015-04-24T02:19:00,Maryland Ave & Walnut St,Shadyside,4
28464,ARREST,2705,Recklessly Endangering Another Person.,2015-04-24T02:19:00,Maryland Ave & Walnut St,Shadyside,4
28485,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-24T02:20:00,1400 block N Murtland St,Homewood West,5
28465,OFFENSE 2.0,3714,Careless Driving,2015-04-24T02:34:00,Birmingham Bridge,South Oakland,4
28466,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-04-24T02:34:00,Birmingham Bridge,South Oakland,4
28467,OFFENSE 2.0,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-04-24T02:34:00,Birmingham Bridge,South Oakland,4
28450,ARREST,3802(a)(1),DUI - General Impairment,2015-04-24T02:49:00,Birmingham Bridge,South Oakland,4
28468,ARREST,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-04-24T02:49:00,Birmingham Bridge,South Oakland,4
28469,ARREST,3714,Careless Driving,2015-04-24T02:49:00,Birmingham Bridge,South Oakland,4
27648,ARREST,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,2015-04-24T02:50:00,3100 block Liberty Ave,Polish Hill,2
27649,ARREST,2706,Terroristic Threats.,2015-04-24T02:50:00,3100 block Liberty Ave,Polish Hill,2
27650,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-24T02:50:00,3100 block Liberty Ave,Polish Hill,2
27651,ARREST,5104,Resisting Arrest or Other Law Enforcement.,2015-04-24T02:50:00,3100 block Liberty Ave,Polish Hill,2
27652,ARREST,3503(b)(1)(i),Actual Communication,2015-04-24T02:50:00,3100 block Liberty Ave,Polish Hill,2
28486,OFFENSE 2.0,2701,Simple Assault.,2015-04-24T03:05:00,7500 block Mulford St,Homewood South,5
28487,ARREST,6106,Firearms not to be Carried without a License.,2015-04-24T03:14:00,Hamilton Ave & Enterprise St,Larimer,5
28488,OFFENSE 2.0,6106,Firearms not to be Carried without a License.,2015-04-24T03:14:00,Hamilton Ave & Enterprise St,Larimer,5
28504,OFFENSE 2.0,9497,Aided Case,2015-04-24T03:44:00,1700 block Belasco Ave,Beechview,6
28489,ARREST,2701,Simple Assault.,2015-04-24T04:00:00,7500 block Mulford St,Homewood South,5
