_id,REPORT_NAME,SECTION,DESCRIPTION,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE
22750,OFFENSE 2.0,908,Prohibited Offensive Weapons.,2015-03-20T03:20:00,6500 block Hamilton Ave,Larimer,5
22773,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-20T03:20:00,6500 block Hamilton Ave,Larimer,5
22844,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-03-20T03:20:00,6500 block Hamilton Ave,Larimer,5
22845,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-03-20T03:20:00,6500 block Hamilton Ave,Larimer,5
22846,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-03-20T03:20:00,6500 block Hamilton Ave,Larimer,5
22847,ARREST,908,Prohibited Offensive Weapons.,2015-03-20T03:20:00,6500 block Hamilton Ave,Larimer,5
22726,ARREST,5123,Contraband.,2015-03-20T03:35:00,General Robinson St E & Federal St S,North Shore,1
22727,ARREST,3802(a)(1),DUI - General Impairment,2015-03-20T03:35:00,General Robinson St E & Federal St S,North Shore,1
22728,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-03-20T05:35:00,1100 block Western Ave,Chateau,1
22729,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-20T06:00:00,Tinsbury St & Lowrie St,Troy Hill-Herrs Island,1
22905,OFFENSE 2.0,8105,CLASS 2 - Bomb Threat,2015-03-20T06:16:00,500 block Crane Ave,Beechview,6
22848,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-20T06:45:00,5th Ave & Hamilton Ave,Homewood West,5
22730,OFFENSE 2.0,3934,Theft from Vehicle,2015-03-20T07:00:00,1400 block Spring Garden Ave,Spring Garden,1
22731,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-20T07:00:00,1400 block Spring Garden Ave,Spring Garden,1
22849,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-03-20T07:00:00,6100 block Stanton Ave,East Liberty,5
22797,OFFENSE 2.0,9093,Indirect Criminal Contempt,2015-03-20T07:09:00,1600 block Leolynn St,Carrick,3
22732,ARREST,3922,Theft by Deception.,2015-03-20T07:15:00,500 block Avery St,East Allegheny,1
22733,ARREST,3925,Receiving Stolen Property.,2015-03-20T07:15:00,500 block Avery St,East Allegheny,1
22734,ARREST,4101,Forgery.,2015-03-20T07:15:00,500 block Avery St,East Allegheny,1
22735,OFFENSE 2.0,29,Missing Juvenile,2015-03-20T07:30:00,2000 block Termon Ave,Brighton Heights,1
22821,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-20T08:10:00,2100 block Murray Ave,Squirrel Hill South,4
22850,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-03-20T08:15:00,500 block N Negley Ave,East Liberty,5
22736,ARREST,2701,Simple Assault.,2015-03-20T08:30:00,2800 block Perrysville Ave,Perry South,1
22737,ARREST,2702,Aggravated Assault.,2015-03-20T08:30:00,2800 block Perrysville Ave,Perry South,1
22822,OFFENSE 2.0,3926(a)(1),Theft of Services; Cable  Gas  Taxi  Bill  Tab  etc.,2015-03-20T08:45:00,4600 block Browns hill Rd,Squirrel Hill South,4
22851,OFFENSE 2.0,2702,Aggravated Assault.,2015-03-20T08:55:00,7100 block Highland Dr,Lincoln-Lemington-Belmar,5
22852,OFFENSE 2.0,2705,Recklessly Endangering Another Person.,2015-03-20T08:55:00,7100 block Highland Dr,Lincoln-Lemington-Belmar,5
22853,OFFENSE 2.0,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,2015-03-20T09:00:00,200 block S Negley Ave,East Liberty,5
22906,OFFENSE 2.0,9999,9999 - (Misc. Incident): Postings concerning dispute between juveniles,2015-03-20T09:00:00,3000 block Landis St,Sheraden,6
22798,ARREST,1786,Required Financial Responsibility.,2015-03-20T09:20:00,400 block Brownsville Rd,Golden Triangle/Civic Arena,3
22799,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-20T09:20:00,400 block Brownsville Rd,Golden Triangle/Civic Arena,3
22800,ARREST,3323,Stop Signs and Yield Signs.,2015-03-20T09:20:00,400 block Brownsville Rd,Golden Triangle/Civic Arena,3
22855,ARREST,2702,Aggravated Assault.,2015-03-20T09:20:00,7100 block Highland Dr,Lincoln-Lemington-Belmar,5
22856,ARREST,2705,Recklessly Endangering Another Person.,2015-03-20T09:20:00,7100 block Highland Dr,Lincoln-Lemington-Belmar,5
22738,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-20T09:30:00,900 block Beaver Ave,Chateau,1
22739,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-03-20T09:30:00,900 block Beaver Ave,Chateau,1
22779,ARREST,2701(a)(3),Simple Assault - Attempts by Physical Menace ,2015-03-20T09:30:00,600 block First Ave,Northview Heights,2
22780,ARREST,2706,Terroristic Threats.,2015-03-20T09:30:00,600 block First Ave,Northview Heights,2
22781,ARREST,3701,Robbery.,2015-03-20T09:30:00,600 block First Ave,Northview Heights,2
22782,OFFENSE 2.0,29,Missing Juvenile,2015-03-20T09:50:00,2400 block CHAUNCEY Dr,Bedford Dwellings,2
22801,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-03-20T10:00:00,S 23rd St & Sarah St,South Side Flats,3
22802,ARREST,3922,Theft by Deception.,2015-03-20T10:00:00,S 23rd St & Sarah St,South Side Flats,3
22803,ARREST,3925,Receiving Stolen Property.,2015-03-20T10:00:00,S 23rd St & Sarah St,South Side Flats,3
22823,OFFENSE 2.0,3924,Theft of Property Lost  Mislaid or Delivered by Mistake.,2015-03-20T10:17:00,7500 block Penn Ave,Point Breeze,4
22824,OFFENSE 2.0,4101,Forgery.,2015-03-20T10:17:00,7500 block Penn Ave,Point Breeze,4
22825,OFFENSE 2.0,4106,Access Device Fraud,2015-03-20T10:17:00,7500 block Penn Ave,Point Breeze,4
22857,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-20T10:30:00,S Highland Ave & Centre Ave,East Liberty,5
22783,ARREST,2702,Aggravated Assault.,2015-03-20T11:00:00,900 block Second Ave,Garfield,2
22784,ARREST,2705,Recklessly Endangering Another Person.,2015-03-20T11:00:00,900 block Second Ave,Garfield,2
22907,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-03-20T11:00:00,1300 block Harris Ave,Westwood,6
22908,OFFENSE 2.0,4912,Impersonating a Public Servant.,2015-03-20T11:00:00,1300 block Harris Ave,Westwood,6
22740,OFFENSE 2.0,3929,Retail Theft.,2015-03-20T11:02:00,400 block E Ohio,Fineview,1
22804,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-20T11:05:00,100 block S 22 St,South Side Flats,3
22858,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-03-20T11:17:00,6100 block Broad St,East Liberty,5
22741,OFFENSE 2.0,29,Missing Juvenile,2015-03-20T11:30:00,300 block Mt Pleasant Rd,Northview Heights,1
22859,ARREST,2701,Simple Assault.,2015-03-20T11:30:00,400 block N Negley Ave,East Liberty,5
22785,OFFENSE 2.0,9501,Bench Warrant,2015-03-20T12:35:00,1400 block Locust St,Bluff,2
22786,ARREST,9501,Bench Warrant,2015-03-20T12:35:00,1400 block Locust St,Bluff,2
22909,ARREST,2501,Criminal Homicide.,2015-03-20T12:40:00,1000 block Lakewood St,Elliott,6
22910,ARREST,2701,Simple Assault.,2015-03-20T12:40:00,1000 block Lakewood St,Elliott,6
22911,ARREST,903,Criminal Conspiracy.,2015-03-20T12:40:00,1000 block Lakewood St,Elliott,6
22742,ARREST,4910,Tampering with or Fabricating Physical Evidence.,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22743,OFFENSE 2.0,5121,Escape.,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22744,OFFENSE 2.0,5104,Resisting Arrest or Other Law Enforcement.,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22745,OFFENSE 2.0,4910,Tampering with or Fabricating Physical Evidence.,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22747,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22748,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22749,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22751,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22752,ARREST,5104,Resisting Arrest or Other Law Enforcement.,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22753,ARREST,5121,Escape.,2015-03-20T12:45:00,2600 block Ellis St,Perry South,1
22787,OFFENSE 2.0,3502,Burglary.,2015-03-20T12:45:00,100 block Locarna Way,Central Lawrenceville,2
22860,OFFENSE 2.0,5503(a)(2),DISORDERLY CONDUCT - UNREASONABLE NOISE,2015-03-20T12:57:00,400 block N Highland Ave,East Liberty,5
22826,OFFENSE 2.0,3924,Theft of Property Lost  Mislaid or Delivered by Mistake.,2015-03-20T13:00:00,4900 block 2nd Ave,Hazelwood,4
22805,ARREST,2702,Aggravated Assault.,2015-03-20T13:05:00,200 block Alries St,Carrick,3
22754,ARREST,3304,Criminal Mischief.,2015-03-20T13:40:00,1200 block Sandusky St N,Central Northside,1
22755,ARREST,2705,Recklessly Endangering Another Person.,2015-03-20T13:40:00,1200 block Sandusky St N,Central Northside,1
22756,ARREST,2702,Aggravated Assault.,2015-03-20T13:40:00,1200 block Sandusky St N,Central Northside,1
22757,ARREST,7512,Criminal Use of Communication,2015-03-20T13:40:00,400 block Avery St,East Allegheny,1
22758,OFFENSE 2.0,7512,Criminal Use of Communication,2015-03-20T13:40:00,400 block Avery St,East Allegheny,1
22759,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-20T14:00:00,1100 block Province St,Troy Hill-Herrs Island,1
22861,OFFENSE 2.0,3928,Unauthorized Use of Automobile and Other Vehicles.,2015-03-20T14:00:00,600 block Paulson Ave,Larimer,5
22862,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-20T14:10:00,1800 block Chislett St,Morningside,5
22863,OFFENSE 2.0,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-03-20T14:10:00,1800 block Chislett St,Morningside,5
22806,ARREST,2701,Simple Assault.,2015-03-20T14:30:00,E Carson St & S 22nd St,Bluff,3
22807,ARREST,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,2015-03-20T14:30:00,E Carson St & S 22nd St,Bluff,3
22864,ARREST,3802(a)(1),DUI - General Impairment,2015-03-20T14:45:00,1800 block Chislett St,Morningside,5
22865,ARREST,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-03-20T14:45:00,1800 block Chislett St,Morningside,5
22827,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-20T15:30:00,7700 block Brashear St,Point Breeze,4
22828,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-03-20T16:00:00,N Dithridge St & Bayard St,North Oakland,4
22829,OFFENSE 2.0,9504,Lost Property,2015-03-20T16:00:00,Forbes Ave & S Craig St,Squirrel Hill North,4
22913,ARREST,3304,Criminal Mischief.,2015-03-20T16:44:00,200 block Corliss St,Elliott,6
22914,ARREST,3925,Receiving Stolen Property.,2015-03-20T16:44:00,200 block Corliss St,Elliott,6
22915,OFFENSE 2.0,9497,Aided Case,2015-03-20T17:00:00,800 block Idlewood Ave,East Carnegie,6
22916,OFFENSE 2.0,3929,Retail Theft.,2015-03-20T17:35:00,3200 block Banksville Rd,Banksville,6
22917,ARREST,3929,Retail Theft.,2015-03-20T17:35:00,3200 block Banksville Rd,Banksville,6
22761,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-03-20T17:38:00,1100 block Buente St,Spring Hill-City View,1
22762,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-03-20T17:38:00,1100 block Buente St,Spring Hill-City View,1
22763,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-20T17:38:00,1100 block Buente St,Spring Hill-City View,1
22764,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-03-20T17:38:00,1100 block Buente St,Spring Hill-City View,1
22765,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-20T17:38:00,1100 block Buente St,Spring Hill-City View,1
22918,OFFENSE 2.0,29,Missing Juvenile,2015-03-20T18:00:00,3000 block Allendale St,Sheraden,6
22866,OFFENSE 2.0,9123,Miscellaneous Fire Other Investigation to Continue,2015-03-20T18:10:00,6900 block Susquehanna St,Homewood West,5
22673,OFFENSE 2.0,9017,Found Drugs,2015-03-20T18:25:00,600 block Suismon St,East Allegheny,1
22808,ARREST,9501,Bench Warrant,2015-03-20T18:25:00,400 block Cinema Dr,South Side Flats,3
22809,OFFENSE 2.0,9501,Bench Warrant,2015-03-20T18:25:00,400 block Cinema Dr,South Side Flats,3
22810,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-03-20T18:30:00,1700 block Concordia St,Carrick,3
22746,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-03-20T18:31:00,E North Ave,Allegheny Center,1
22766,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-03-20T18:31:00,E North Ave,Allegheny Center,1
22788,OFFENSE 2.0,9015,Failure To Appear/Arrest on Attachment Order,2015-03-20T18:31:00,600 block 1st Ave NW,Central Northside,2
22789,ARREST,9015,Failure To Appear/Arrest on Attachment Order,2015-03-20T18:31:00,600 block 1st Ave NW,Central Northside,2
22790,OFFENSE 2.0,5505,Public Drunkenness,2015-03-20T18:38:00,9th St & Penn Ave,Golden Triangle/Civic Arena,2
22767,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-03-20T18:45:00,Itin St & Concord St,East Allegheny,1
22811,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-20T18:45:00,300 block Pinecastle Ave,Overbrook,3
22812,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-20T19:00:00,400 block Cinema Dr,South Side Flats,3
22813,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-03-20T19:00:00,400 block Cinema Dr,South Side Flats,3
22768,OFFENSE 2.0,29,Missing Juvenile,2015-03-20T19:30:00,2000 block Termon Ave,Brighton Heights,1
22919,OFFENSE 2.0,9999,9999 - (Misc. Incident): Child custody dispute,2015-03-20T19:30:00,300 block S Main St,West End,6
22920,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-03-20T20:00:00,2200 block Potomac Ave,Banksville,6
22791,OFFENSE 2.0,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,2015-03-20T20:16:00,2400 block Allequippa St,Terrace Village,2
22792,OFFENSE 2.0,4304(a)(1),Endangering Welfare of Children.,2015-03-20T20:16:00,2400 block Allequippa St,Terrace Village,2
22867,OFFENSE 2.0,4303,General Lighting Requirements.,2015-03-20T20:38:00,Hermitage St & N Homewood Ave,Homewood North,5
22868,OFFENSE 2.0,3334,Turning Movements and Required Signals.,2015-03-20T20:38:00,Hermitage St & N Homewood Ave,Homewood North,5
22869,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-20T20:38:00,Hermitage St & N Homewood Ave,Homewood North,5
22870,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-03-20T20:38:00,Hermitage St & N Homewood Ave,Homewood North,5
22871,OFFENSE 2.0,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-03-20T20:38:00,Hermitage St & N Homewood Ave,Homewood North,5
22872,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-03-20T20:38:00,Hermitage St & N Homewood Ave,Homewood North,5
22873,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-20T20:45:00,Hermitage St & N Homewood Ave,Homewood North,5
22874,ARREST,4303,General Lighting Requirements.,2015-03-20T20:45:00,Hermitage St & N Homewood Ave,Homewood North,5
22875,ARREST,3334,Turning Movements and Required Signals.,2015-03-20T20:45:00,Hermitage St & N Homewood Ave,Homewood North,5
22876,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-20T20:45:00,Hermitage St & N Homewood Ave,Homewood North,5
22877,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-03-20T20:45:00,Hermitage St & N Homewood Ave,Homewood North,5
22878,ARREST,13(a)(30),Possession w/ Intent to Del. Controlled Substance,2015-03-20T20:45:00,Hermitage St & N Homewood Ave,Homewood North,5
22769,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-20T21:33:00,1200 block W North Ave,Manchester,1
22770,OFFENSE 2.0,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-03-20T21:33:00,1200 block W North Ave,Manchester,1
22771,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-20T21:33:00,1200 block W North Ave,Manchester,1
22760,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-03-20T21:52:00,S 18th St & Mary St,South Side Flats,3
22814,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-03-20T21:52:00,S 18th St & Mary St,South Side Flats,3
22815,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-20T21:52:00,S 18th St & Mary St,South Side Flats,3
22816,OFFENSE 2.0,4303,General Lighting Requirements.,2015-03-20T21:52:00,S 18th St & Mary St,South Side Flats,3
22817,ARREST,4303,General Lighting Requirements.,2015-03-20T21:52:00,S 18th St & Mary St,South Side Flats,3
22818,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-20T21:52:00,S 18th St & Mary St,South Side Flats,3
22830,OFFENSE 2.0,9501,Bench Warrant,2015-03-20T22:02:00,Hazelwood Ave & Gidding St,Hazelwood,4
22831,ARREST,9501,Bench Warrant,2015-03-20T22:02:00,Hazelwood Ave & Gidding St,Hazelwood,4
22772,ARREST,3802(a)(1),DUI - General Impairment,2015-03-20T22:08:00,1200 block W North Ave,Manchester,1
22774,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-03-20T22:08:00,1200 block W North Ave,Manchester,1
22775,ARREST,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-03-20T22:08:00,1200 block W North Ave,Manchester,1
22793,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-03-20T23:12:00,Wyandotte St & 5th Ave,Crawford-Roberts,2
22794,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-03-20T23:12:00,Wyandotte St & 5th Ave,Crawford-Roberts,2
22942,OFFENSE 2.0,4304(a)(1),Endangering Welfare of Children.,2015-03-21T00:00:00,Blvd Of The Allies & Stanwix St,Golden Triangle/Civic Arena,2
22953,OFFENSE 2.0,2701,Simple Assault.,2015-03-21T00:01:00,300 block Kathleen St,Mount Washington,3
22933,ARREST,3736,Reckless Driving,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22954,ARREST,2705,Recklessly Endangering Another Person.,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22955,ARREST,3308,One-Way Roadways and Rotary Traffic Islands.,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22956,ARREST,3311,Driving on Divided Highways.,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22957,ARREST,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22958,ARREST,3746,Immediate Notice of Accident to Police Department,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22959,ARREST,3802(a)(1),DUI - General Impairment,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22960,ARREST,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22961,OFFENSE 2.0,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22962,OFFENSE 2.0,2705,Recklessly Endangering Another Person.,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22963,OFFENSE 2.0,3308,One-Way Roadways and Rotary Traffic Islands.,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22964,OFFENSE 2.0,3311,Driving on Divided Highways.,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22965,OFFENSE 2.0,3736,Reckless Driving,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22966,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22967,OFFENSE 2.0,3746,Immediate Notice of Accident to Police Department,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22968,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-21T00:03:00,Saw Mill Run Blvd & Shaler St,Duquesne Heights,3
22969,ARREST,2701,Simple Assault.,2015-03-21T00:10:00,300 block Kathleen St,Mount Washington,3
23013,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-03-21T00:20:00,2200 block East Hills Dr,East Hills,5
23014,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-03-21T00:20:00,2200 block East Hills Dr,East Hills,5
23015,ARREST,13(a)(16),Possession of Controlled Substance,2015-03-21T00:20:00,2200 block East Hills Dr,East Hills,5
22921,OFFENSE 2.0,29,Missing Juvenile,2015-03-21T00:30:00,2000 block Termon Ave,Brighton Heights,1
22922,OFFENSE 2.0,29,Missing Juvenile,2015-03-21T00:30:00,2000 block Termon Ave,Brighton Heights,1
22970,OFFENSE 2.0,9496,Dead on Arrival (DOA),2015-03-21T00:32:00,800 block E Warrington Ave,Allentown,3
23016,ARREST,9501,Bench Warrant,2015-03-21T01:15:00,N Lang Ave & Bennett St,Homewood South,5
22943,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-21T01:20:00,3000 block Brereton St,Polish Hill,2
22971,OFFENSE 2.0,29,Missing Juvenile,2015-03-21T01:27:00,100 block Thielman Ave,Carrick,3
22972,OFFENSE 2.0,5503(a)(2),DISORDERLY CONDUCT - UNREASONABLE NOISE,2015-03-21T01:29:00,2000 block Sarah St,South Side Flats,3
23017,ARREST,9501,Bench Warrant,2015-03-21T01:30:00,N Lang Ave & Bennett St,Homewood South,5
23018,OFFENSE 2.0,9501,Bench Warrant,2015-03-21T01:30:00,N Lang Ave & Bennett St,Homewood South,5
23020,OFFENSE 2.0,3701,Robbery.,2015-03-21T02:00:00,Friendship Ave & S Millvale Ave,Bloomfield,5
23019,OFFENSE 2.0,903,Criminal Conspiracy.,2015-03-21T02:00:00,Friendship Ave & S Millvale Ave,Bloomfield,5
23021,OFFENSE 2.0,2701,Simple Assault.,2015-03-21T02:00:00,Friendship Ave & S Millvale Ave,Bloomfield,5
23022,OFFENSE 2.0,2902,Unlawful Restraint.,2015-03-21T02:00:00,Friendship Ave & S Millvale Ave,Bloomfield,5
23007,OFFENSE 2.0,3503(a),Criminal Trespass,2015-03-21T02:16:00,300 block Meyran Ave,Central Oakland,4
22973,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-21T02:30:00,2000 block Walton Ave,Overbrook,3
22974,OFFENSE 2.0,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-03-21T02:34:00,2300 block Sarah St,South Side Flats,3
22975,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-21T02:34:00,2300 block Sarah St,South Side Flats,3
22976,ARREST,3802(a)(1),DUI - General Impairment,2015-03-21T03:00:00,2300 block Sarah St,South Side Flats,3
22977,ARREST,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-03-21T03:00:00,2300 block Sarah St,South Side Flats,3
23053,OFFENSE 2.0,2701,Simple Assault.,2015-03-21T03:12:00,2700 block Strachan Ave,Banksville,6
22923,OFFENSE 2.0,2501,Criminal Homicide.,2015-03-21T03:25:00,1200 block Western Ave,Marshall-Shadeland,1
22924,OFFENSE 2.0,2501,Criminal Homicide.,2015-03-21T03:25:00,1200 block Western Ave,Marshall-Shadeland,1
22925,OFFENSE 2.0,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),2015-03-21T03:25:00,1200 block Western Ave,Marshall-Shadeland,1
22944,OFFENSE 2.0,9999,9999 - (Misc. Incident): Delieverd Baby,2015-03-21T03:25:00,Bigelow Blvd & Herron Ave,Strip District,2
23054,ARREST,2701,Simple Assault.,2015-03-21T03:30:00,2700 block Strachan Ave,Banksville,6
23055,ARREST,2701,Simple Assault.,2015-03-21T03:30:00,2700 block Strachan Ave,Banksville,6
23056,OFFENSE 2.0,3802(e),DUI - Minors - BAC >=.02%,2015-03-21T03:34:00,2100 block Noblestown Rd,Westwood,6
23057,ARREST,3802(a)(1),DUI - General Impairment,2015-03-21T03:34:00,2100 block Noblestown Rd,Westwood,6
23058,ARREST,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-03-21T03:34:00,2100 block Noblestown Rd,Westwood,6
23059,ARREST,3802(e),DUI - Minors - BAC >=.02%,2015-03-21T03:34:00,2100 block Noblestown Rd,Westwood,6
23060,OFFENSE 2.0,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-03-21T03:34:00,2100 block Noblestown Rd,Westwood,6
23061,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-03-21T03:34:00,2100 block Noblestown Rd,Westwood,6
23062,OFFENSE 2.0,3353,Prohibitions in Specified Places.,2015-03-21T03:34:00,2100 block Noblestown Rd,Westwood,6
23063,ARREST,3353,Prohibitions in Specified Places.,2015-03-21T03:34:00,2100 block Noblestown Rd,Westwood,6
22978,OFFENSE 2.0,5505,Public Drunkenness,2015-03-21T03:40:00,1100 block Arlington Ave,Allentown,3
22945,OFFENSE 2.0,3502,Burglary.,2015-03-21T04:10:00,2600 block Centre Ave,Terrace Village,2
23008,OFFENSE 2.0,3502,Burglary.,2015-03-21T05:22:00,Vespucius St,Hazelwood,4
23009,OFFENSE 2.0,3502,Burglary.,2015-03-21T06:00:00,3800 block Dawson St,Central Oakland,4
23010,OFFENSE 2.0,907,Possessing Instruments of Crime.,2015-03-21T06:00:00,3800 block Dawson St,Central Oakland,4
22979,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-21T06:30:00,200 block Suncrest St,Knoxville,3
22980,OFFENSE 2.0,3928,Unauthorized Use of Automobile and Other Vehicles.,2015-03-21T07:00:00,300 block Antenor Ave,Carrick,3
23064,OFFENSE 2.0,3928,Unauthorized Use of Automobile and Other Vehicles.,2015-03-21T07:00:00,1200 block Mutual St,Sheraden,6
23065,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-03-21T07:00:00,1200 block Mutual St,Sheraden,6
23066,OFFENSE 2.0,3934,Theft from Vehicle,2015-03-21T07:30:00,700 block Linda Dr,Brookline,6
23067,OFFENSE 2.0,3304,Criminal Mischief.,2015-03-21T07:40:00,1600 block Ballinger St,Brookline,6
22926,OFFENSE 2.0,3934,Theft from Vehicle,2015-03-21T08:00:00,800 block Cedar Ave,East Allegheny,1
