_id,REPORT_NAME,SECTION,DESCRIPTION,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE
25765,OFFENSE 2.0,2709.A3,HARASSMENT - COURSE OF CONDUCT W/NO LEGIT. PURPOSE,2015-04-09T15:00:00,100 block 6th St,Golden Triangle/Civic Arena,2
25716,OFFENSE 2.0,9489,Found Property,2015-04-09T15:40:00,300 block Penfort St,Northview Heights,1
25864,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-09T15:50:00,3700 block Allendale Cir,Sheraden,6
25717,OFFENSE 2.0,3502,Burglary.,2015-04-09T16:00:00,100 block Penfort St,Northview Heights,1
25592,OFFENSE 2.0,3502,Burglary.,2015-04-09T16:18:00,300 block Linnview Ave,Carrick,3
25766,ARREST,3736,Reckless Driving,2015-04-09T16:35:00,2300 block Bigelow Blvd,Golden Triangle/Civic Arena,2
25767,ARREST,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-09T16:35:00,2300 block Bigelow Blvd,Golden Triangle/Civic Arena,2
25865,OFFENSE 2.0,9999,9999 - (Misc. Incident): Tree down,2015-04-09T16:35:00,3100 block Allendale St,Sheraden,6
25718,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-09T16:45:00,Ohio River Blvd Ramp & I-279,Chateau,1
25719,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-09T16:45:00,200 block Federal St S,North Shore,1
25831,ARREST,2705,Recklessly Endangering Another Person.,2015-04-09T17:15:00,900 block Berry St,Sheraden,6
25866,ARREST,2706,Terroristic Threats.,2015-04-09T17:15:00,900 block Berry St,Sheraden,6
25867,ARREST,2701(a)(3),Simple Assault - Attempts by Physical Menace ,2015-04-09T17:15:00,900 block Berry St,Sheraden,6
25720,OFFENSE 2.0,29,Missing Juvenile,2015-04-09T17:27:00,4000 block Perrysville Ave,Perry North,1
25829,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-09T17:30:00,7500 block Penn Ave,Point Breeze North,4
25768,OFFENSE 2.0,5503,Disorderly Conduct.,2015-04-09T17:44:00,500 block Smithfield St,Golden Triangle/Civic Arena,2
25769,OFFENSE 2.0,5505,Public Drunkenness,2015-04-09T17:44:00,500 block Smithfield St,Golden Triangle/Civic Arena,2
25770,ARREST,5503,Disorderly Conduct.,2015-04-09T17:55:00,500 block Smithfield St,Golden Triangle/Civic Arena,2
25771,ARREST,5505,Public Drunkenness,2015-04-09T17:55:00,500 block Smithfield St,Golden Triangle/Civic Arena,2
25846,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-09T18:30:00,5800 block Bryant St,Highland Park,5
25721,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-09T18:40:00,Ridge Ave & Rope Way,Allegheny West,1
25772,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-09T18:42:00,5th Ave & Chatham Sq,Bluff,2
25773,OFFENSE 2.0,3736,Reckless Driving,2015-04-09T18:42:00,5th Ave & Chatham Sq,Bluff,2
25774,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-09T18:42:00,5th Ave & Chatham Sq,Bluff,2
25775,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-09T18:45:00,5th Ave & Chatham Sq,Bluff,2
25776,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-09T18:45:00,5th Ave & Chatham Sq,Bluff,2
25777,ARREST,3736,Reckless Driving,2015-04-09T18:45:00,5th Ave & Chatham Sq,Bluff,2
25830,OFFENSE 2.0,3743,Accidents Involving Damage to Attended Veh. or Property,2015-04-09T18:45:00,Blvd of the Allies & Bates St,Central Oakland,4
25847,OFFENSE 2.0,2701,Simple Assault.,2015-04-09T18:45:00,7200 block Kelly St,Homewood South,5
25848,ARREST,2701,Simple Assault.,2015-04-09T19:00:00,7200 block Kelly St,Homewood South,5
25849,ARREST,2701,Simple Assault.,2015-04-09T19:00:00,7200 block Kelly St,Homewood South,5
25778,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-09T19:15:00,5200 block Duncan St,Upper Lawrenceville,2
25779,OFFENSE 2.0,3922,Theft by Deception.,2015-04-09T19:15:00,5200 block Duncan St,Upper Lawrenceville,2
25832,OFFENSE 2.0,3929(a)(1),Retail Theft; takes possession of  carries away  or transfers displayed merchandise,2015-04-09T19:40:00,4200 block Murray Ave,Greenfield,4
25868,OFFENSE 2.0,601.16,Public Urination And Defecation,2015-04-09T19:40:00,1900 block Crosby Ave,Beechview,6
25869,OFFENSE 2.0,5505,Public Drunkenness,2015-04-09T19:40:00,1900 block Crosby Ave,Beechview,6
25833,ARREST,3929(a)(1),Retail Theft; takes possession of  carries away  or transfers displayed merchandise,2015-04-09T19:42:00,4200 block Murray Ave,Greenfield,4
25722,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-09T19:51:00,300 block W Burgess St,Perry South,1
25723,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-09T19:51:00,300 block W Burgess St,Perry South,1
25850,ARREST,3323,Stop Signs and Yield Signs.,2015-04-09T20:19:00,Deary St & Grapevine St,Lincoln-Lemington-Belmar,5
25851,ARREST,1786,Required Financial Responsibility.,2015-04-09T20:19:00,Deary St & Grapevine St,Lincoln-Lemington-Belmar,5
25852,ARREST,1311,Registration Card to be Signed and Exhibited on Demand.,2015-04-09T20:19:00,Deary St & Grapevine St,Lincoln-Lemington-Belmar,5
25853,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-09T20:19:00,Deary St & Grapevine St,Lincoln-Lemington-Belmar,5
25854,OFFENSE 2.0,1786,Required Financial Responsibility.,2015-04-09T20:19:00,Deary St & Grapevine St,Lincoln-Lemington-Belmar,5
25855,OFFENSE 2.0,1311,Registration Card to be Signed and Exhibited on Demand.,2015-04-09T20:19:00,Deary St & Grapevine St,Lincoln-Lemington-Belmar,5
25856,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-09T20:19:00,Deary St & Grapevine St,Lincoln-Lemington-Belmar,5
25857,OFFENSE 2.0,3323,Stop Signs and Yield Signs.,2015-04-09T20:19:00,Deary St & Grapevine St,Lincoln-Lemington-Belmar,5
25780,OFFENSE 2.0,3502,Burglary.,2015-04-09T21:15:00,300 block Wood St,Golden Triangle/Civic Arena,2
25724,OFFENSE 2.0,3736,Reckless Driving,2015-04-09T21:30:00,California Ave & Antrim St,Brighton Heights,1
25725,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-04-09T21:30:00,California Ave & Antrim St,Brighton Heights,1
25726,ARREST,3736,Reckless Driving,2015-04-09T21:35:00,California Ave & Antrim St,Brighton Heights,1
25727,ARREST,3802(a)(1),DUI - General Impairment,2015-04-09T21:35:00,California Ave & Antrim St,Brighton Heights,1
25805,ARREST,5505,Public Drunkenness,2015-04-09T21:58:00,2600 block Brownsville Rd,Carrick,3
25806,ARREST,5503,Disorderly Conduct.,2015-04-09T21:58:00,2600 block Brownsville Rd,Carrick,3
25807,ARREST,3503,Criminal Trespass,2015-04-09T21:58:00,2600 block Brownsville Rd,Carrick,3
25808,ARREST,2701,Simple Assault.,2015-04-09T21:58:00,2600 block Brownsville Rd,Carrick,3
25809,OFFENSE 2.0,5505,Public Drunkenness,2015-04-09T21:58:00,2600 block Brownsville Rd,Carrick,3
25810,OFFENSE 2.0,5503,Disorderly Conduct.,2015-04-09T21:58:00,2600 block Brownsville Rd,Carrick,3
25811,OFFENSE 2.0,3503,Criminal Trespass,2015-04-09T21:58:00,2600 block Brownsville Rd,Carrick,3
25812,OFFENSE 2.0,2701,Simple Assault.,2015-04-09T21:58:00,2600 block Brownsville Rd,Carrick,3
25781,OFFENSE 2.0,3701,Robbery.,2015-04-09T22:30:00,100 block 5th Ave,Golden Triangle/Civic Arena,2
25813,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-09T22:33:00,Sidney St & S 18th St,South Side Flats,3
25814,OFFENSE 2.0,4303,General Lighting Requirements.,2015-04-09T22:33:00,Sidney St & S 18th St,South Side Flats,3
25815,OFFENSE 2.0,9501,Bench Warrant,2015-04-09T22:33:00,Sidney St & S 18th St,South Side Flats,3
25816,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-09T22:40:00,Sidney St & S 18th St,South Side Flats,3
25817,ARREST,4303,General Lighting Requirements.,2015-04-09T22:40:00,Sidney St & S 18th St,South Side Flats,3
25818,ARREST,9501,Bench Warrant,2015-04-09T22:40:00,Sidney St & S 18th St,South Side Flats,3
25728,OFFENSE 2.0,9093,Indirect Criminal Contempt,2015-04-09T23:02:00,1900 block St Ives St,California-Kirkbride,1
25729,OFFENSE 2.0,3701,Robbery.,2015-04-09T23:02:00,1900 block St Ives St,California-Kirkbride,1
25730,OFFENSE 2.0,3502,Burglary.,2015-04-09T23:02:00,1900 block St Ives St,California-Kirkbride,1
25731,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-09T23:02:00,1900 block St Ives St,California-Kirkbride,1
25732,OFFENSE 2.0,2709(b),Stalking,2015-04-09T23:02:00,1900 block St Ives St,California-Kirkbride,1
25733,OFFENSE 2.0,2702,Aggravated Assault.,2015-04-09T23:02:00,1900 block St Ives St,California-Kirkbride,1
25734,OFFENSE 2.0,2701,Simple Assault.,2015-04-09T23:02:00,1900 block St Ives St,California-Kirkbride,1
25870,OFFENSE 2.0,9999,9999 - (Misc. Incident): Disobedient Children,2015-04-09T23:12:00,1000 block Crucible St,Elliott,6
26007,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-10T00:01:00,2000 block Sarah St,South Side Flats,3
26008,OFFENSE 2.0,4106,Access Device Fraud,2015-04-10T00:01:00,1700 block Rutledge St,Duquesne Heights,3
25933,OFFENSE 2.0,4106,Access Device Fraud,2015-04-10T00:01:00,400 block Penn Ave,Golden Triangle/Civic Arena,2
25934,OFFENSE 2.0,4120,Identity Theft,2015-04-10T00:01:00,400 block Penn Ave,Golden Triangle/Civic Arena,2
26009,OFFENSE 2.0,6301,Corruption of Minors.,2015-04-10T00:20:00,400 block Mc Manus St,Mt. Oliver Neighborhood,3
25871,OFFENSE 2.0,29,Missing Juvenile,2015-04-10T00:37:00,200 block Ridge Ave,Allegheny Center,1
25872,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-10T00:54:00,800 block Peralta St,East Allegheny,1
25873,OFFENSE 2.0,3502,Burglary.,2015-04-10T01:00:00,200 block Watson Blvd,Perry North,1
26033,OFFENSE 2.0,9122,Miscellaneous Fire Vehicle Investigation to Continue,2015-04-10T01:03:00,Macfarren St & Old Browns Hill Rd,Squirrel Hill South,4
25874,OFFENSE 2.0,2701,Simple Assault.,2015-04-10T01:10:00,Brighton Rd & Wadlow St,Marshall-Shadeland,1
25875,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-10T01:10:00,Brighton Rd & Wadlow St,Marshall-Shadeland,1
25935,ARREST,3304,Criminal Mischief.,2015-04-10T01:16:00,600 block 1st Ave,Marshall-Shadeland,2
25936,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-10T01:16:00,600 block 1st Ave,Marshall-Shadeland,2
26034,OFFENSE 2.0,5505,Public Drunkenness,2015-04-10T01:30:00,Bellefonte St & Walnut St,Shadyside,4
25876,OFFENSE 2.0,4303,General Lighting Requirements.,2015-04-10T01:34:00,Middle St & Foreland St,East Allegheny,1
25877,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T01:34:00,Middle St & Foreland St,East Allegheny,1
25878,OFFENSE 2.0,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-10T01:34:00,Middle St & Foreland St,East Allegheny,1
25879,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-10T01:36:00,N Shore Dr,North Shore,1
25880,ARREST,1543,Driving While Operating Privilege is Suspended or Revoked.,2015-04-10T01:36:00,Middle St & Foreland St,East Allegheny,1
25881,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T01:36:00,Middle St & Foreland St,East Allegheny,1
25882,ARREST,4303,General Lighting Requirements.,2015-04-10T01:36:00,Middle St & Foreland St,East Allegheny,1
26043,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-04-10T01:42:00,Friendship Ave & S Millvale Ave,Bloomfield,5
26044,OFFENSE 2.0,3714,Careless Driving,2015-04-10T01:42:00,Friendship Ave & S Millvale Ave,Bloomfield,5
26045,ARREST,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-04-10T01:42:00,Friendship Ave & S Millvale Ave,Bloomfield,5
26046,ARREST,3802(a)(1),DUI - General Impairment,2015-04-10T01:42:00,Friendship Ave & S Millvale Ave,Bloomfield,5
26047,ARREST,3714,Careless Driving,2015-04-10T01:42:00,Friendship Ave & S Millvale Ave,Bloomfield,5
26048,OFFENSE 2.0,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-04-10T01:42:00,Friendship Ave & S Millvale Ave,Bloomfield,5
26010,OFFENSE 2.0,2701,Simple Assault.,2015-04-10T01:55:00,100 block Bausman St,Knoxville,3
26035,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-10T02:00:00,200 block Lothrop St,West Oakland,4
26011,ARREST,2701,Simple Assault.,2015-04-10T02:30:00,100 block Bausman St,Knoxville,3
25997,OFFENSE 2.0,2701,Simple Assault.,2015-04-10T02:48:00,1200 block Faulkner St,Sheraden,6
26049,OFFENSE 2.0,6106,Firearms not to be Carried without a License.,2015-04-10T02:53:00,Hamilton Ave & 5th Ave,Homewood West,5
26050,OFFENSE 2.0,3334,Turning Movements and Required Signals.,2015-04-10T02:53:00,Hamilton Ave & 5th Ave,Homewood West,5
26051,OFFENSE 2.0,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),2015-04-10T02:53:00,Hamilton Ave & 5th Ave,Homewood West,5
26052,ARREST,3334,Turning Movements and Required Signals.,2015-04-10T03:00:00,Hamilton Ave & 5th Ave,Homewood West,5
26053,ARREST,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),2015-04-10T03:00:00,Hamilton Ave & 5th Ave,Homewood West,5
26055,ARREST,6106,Firearms not to be Carried without a License.,2015-04-10T03:00:00,Hamilton Ave & 5th Ave,Homewood West,5
26054,ARREST,2701,Simple Assault.,2015-04-10T03:05:00,1200 block Faulkner St,Sheraden,6
25883,OFFENSE 2.0,3925,Receiving Stolen Property.,2015-04-10T03:19:00,200 block East Ohio St,Allegheny Center,1
25884,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-10T03:19:00,200 block East Ohio St,Allegheny Center,1
25885,OFFENSE 2.0,13(a)(31)(i),Marijuana - Possess Small Amt for Personal Use,2015-04-10T03:19:00,200 block East Ohio St,Allegheny Center,1
25887,ARREST,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),2015-04-10T03:40:00,200 block East Ohio St,Allegheny Center,1
25888,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-10T03:40:00,200 block East Ohio St,Allegheny Center,1
25889,ARREST,3925,Receiving Stolen Property.,2015-04-10T03:40:00,200 block East Ohio St,Allegheny Center,1
25890,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-10T03:40:00,200 block East Ohio St,Allegheny Center,1
25891,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-10T03:40:00,200 block East Ohio St,Allegheny Center ,1
25892,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T03:40:00,200 block East Ohio St,Allegheny Center,1
25893,ARREST,3925,Receiving Stolen Property.,2015-04-10T03:40:00,200 block East Ohio St,Allegheny Center,1
25894,ARREST,3925,Receiving Stolen Property.,2015-04-10T03:40:00,200 block East Ohio St,Allegheny Center,1
25896,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-10T03:40:00,200 block East Ohio St,Allegheny Center,1
25937,OFFENSE 2.0,2701(a)(3),Simple Assault - Attempts by Physical Menace ,2015-04-10T04:00:00,1400 block Centre Ave,Golden Triangle/Civic Arena,2
26075,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-10T05:45:00,1700 block Banksville Rd,Beechview,6
25897,OFFENSE 2.0,3502,Burglary.,2015-04-10T06:00:00,Federal St S & Lacock St,Allegheny Center,1
25938,OFFENSE 2.0,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-10T06:00:00,11th St,Golden Triangle/Civic Arena,2
25939,OFFENSE 2.0,7728,Accidents and Accident Reports.,2015-04-10T07:15:00,Devilliers St & Centre Ave,Crawford-Roberts,2
25898,OFFENSE 2.0,9488,False  Burglar Alarm,2015-04-10T07:20:00,1100 block Highwood St,Marshall-Shadeland,1
25899,OFFENSE 2.0,29,Missing Juvenile,2015-04-10T07:30:00,2000 block Termon Ave,Brighton Heights,1
26057,OFFENSE 2.0,3304(a)(5),CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,2015-04-10T07:30:00,1300 block Olivant St,Lincoln-Lemington-Belmar,5
26058,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-10T07:30:00,1300 block Olivant St,Lincoln-Lemington-Belmar,5
26036,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-10T07:31:00,3900 block Winterburn Ave,Greenfield,4
25900,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-10T07:52:00,1200 block Courtright St,Marshall-Shadeland,1
26037,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-10T08:20:00,600 block S Negley Ave,Shadyside,4
26012,OFFENSE 2.0,3934,Theft from Vehicle,2015-04-10T08:30:00,2200 block Arlington Ave,South Side Slopes,3
26013,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-10T08:30:00,2200 block Arlington Ave,South Side Slopes,3
26038,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-10T08:30:00,100 block Lytton Ave,North Oakland,4
26094,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-10T08:30:00,700 block Alturia St,Beechview,6
25940,ARREST,9015,Failure To Appear/Arrest on Attachment Order,2015-04-10T08:45:00,1000 block FiFth Ave,Golden Triangle/Civic Arena,2
26059,OFFENSE 2.0,3304,Criminal Mischief.,2015-04-10T09:00:00,5900 block Elgin St,Highland Park,5
26095,ARREST,3925,Receiving Stolen Property.,2015-04-10T09:15:00,1300 block Steuben St,Crafton Heights,6
26096,ARREST,903,Criminal Conspiracy.,2015-04-10T09:15:00,1300 block Steuben St,Crafton Heights,6
26097,OFFENSE 2.0,3925,Receiving Stolen Property.,2015-04-10T09:15:00,1300 block Steuben St,Crafton Heights,6
26098,OFFENSE 2.0,903,Criminal Conspiracy.,2015-04-10T09:15:00,1300 block Steuben St,Crafton Heights,6
26060,ARREST,3925,Receiving Stolen Property.,2015-04-10T09:20:00,Lowell St & Mayflower St,Larimer,5
26061,OFFENSE 2.0,3502,Burglary.,2015-04-10T09:43:00,7200 block Fankstown Ave,Homewood South,5
25901,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-10T09:58:00,1700 block Termon Ave,Brighton Heights,1
25902,OFFENSE 2.0,3802(a)(1),DUI - General Impairment,2015-04-10T10:07:00,Federal St N & Hemlock St,Central Northside,1
25903,OFFENSE 2.0,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-04-10T10:07:00,Federal St N & Hemlock St,Central Northside,1
25904,ARREST,3802(a)(1),DUI - General Impairment,2015-04-10T10:29:00,Federal St N & Hemlock St,Central Northside,1
25905,ARREST,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,2015-04-10T10:29:00,Federal St N & Hemlock St,Central Northside,1
25906,OFFENSE 2.0,9498,302 (Mental),2015-04-10T10:30:00,2800 block Veteran St,Perry South,1
26062,ARREST,3921,Theft by Unlawful Taking or Disposition.,2015-04-10T10:58:00,Larimer Ave,East Liberty,5
26063,ARREST,2706,Terroristic Threats.,2015-04-10T10:58:00,Larimer Ave,East Liberty,5
26064,ARREST,9015,Failure To Appear/Arrest on Attachment Order,2015-04-10T10:58:00,800 block Freeport Rd,Lincoln-Lemington-Belmar,5
26065,ARREST,2702,Aggravated Assault.,2015-04-10T10:58:00,Larimer Ave,East Liberty,5
26066,ARREST,4304(a)(1),Endangering Welfare of Children.,2015-04-10T11:00:00,5900 block Penn Ave,East Liberty,5
26067,ARREST,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,2015-04-10T11:00:00,5900 block Penn Ave,East Liberty,5
26014,OFFENSE 2.0,4106,Access Device Fraud,2015-04-10T11:28:00,300 block Elwyn Ave,Overbrook,3
26015,OFFENSE 2.0,4120,Identity Theft,2015-04-10T11:28:00,300 block Elwyn Ave,Overbrook,3
25907,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-10T11:30:00,3500 block Fleming Ave,Brighton Heights,1
26099,OFFENSE 2.0,4120,Identity Theft,2015-04-10T12:00:00,1100 block Fairdale St,Sheraden,6
25941,OFFENSE 2.0,3929,Retail Theft.,2015-04-10T12:01:00,400 block 5th Ave,Golden Triangle/Civic Arena,2
25943,ARREST,3929,Retail Theft.,2015-04-10T12:15:00,400 block 5th Ave,Golden Triangle/Civic Arena,2
26100,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T12:32:00,Banksville Rd & Mc Monagle Ave,Banksville,6
26101,OFFENSE 2.0,3802(d)(1)(i),DUI - Controlled Substance - Schedule I,2015-04-10T12:32:00,Banksville Rd & Mc Monagle Ave,Banksville,6
26102,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-10T12:32:00,Banksville Rd & Mc Monagle Ave,Banksville,6
26103,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-10T12:32:00,Banksville Rd & Mc Monagle Ave,Banksville,6
26104,OFFENSE 2.0,13(a)(32),Paraphernalia - Use or Possession,2015-04-10T12:33:00,700 block Valonia St,Elliott,6
26105,OFFENSE 2.0,13(a)(16),Possession of Controlled Substance,2015-04-10T12:33:00,700 block Valonia St,Elliott,6
26106,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T12:33:00,700 block Valonia St,Elliott,6
26107,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T12:37:00,700 block Valonia St,Elliott,6
26108,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-10T12:37:00,700 block Valonia St,Elliott,6
26109,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-10T12:37:00,700 block Valonia St,Elliott,6
26110,ARREST,13(a)(32),Paraphernalia - Use or Possession,2015-04-10T12:51:00,Banksville Rd & Mc Monagle Ave,Banksville,6
26111,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T12:51:00,Banksville Rd & Mc Monagle Ave,Banksville,6
26112,ARREST,13(a)(16),Possession of Controlled Substance,2015-04-10T12:51:00,Banksville Rd & Mc Monagle Ave,Banksville,6
26113,ARREST,3802(d)(1)(i),DUI - Controlled Substance - Schedule I,2015-04-10T12:51:00,Banksville Rd & Mc Monagle Ave,Banksville,6
26039,OFFENSE 2.0,7513,Restriction on Alcoholic Beverages - Open Container,2015-04-10T13:00:00,2000 block De Ruad St,West Oakland,4
25944,OFFENSE 2.0,3929(a)(1),Retail Theft; takes possession of  carries away  or transfers displayed merchandise,2015-04-10T13:50:00,200 block 5th Ave,Golden Triangle/Civic Arena,2
25945,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-10T14:00:00,3800 block Howley St,Lower Lawrenceville,2
26040,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-10T14:30:00,900 block Ivy St,Shadyside,4
25946,ARREST,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-10T15:00:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25947,OFFENSE 2.0,3922,Theft by Deception.,2015-04-10T15:00:00,2100 block Penn Ave,Strip District,2
25948,ARREST,3921(a),Theft by Unlawful Taking or Disposition - Movable item,2015-04-10T15:00:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25949,ARREST,903,Criminal Conspiracy.,2015-04-10T15:00:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25950,OFFENSE 2.0,4101,Forgery.,2015-04-10T15:00:00,2100 block Penn Ave,Strip District,2
25951,ARREST,903,Criminal Conspiracy.,2015-04-10T15:00:00,600 block 1st Ave,Golden Triangle/Civic Arena,2
25407,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T15:08:00,Anderson St & Stockton St,North Shore,1
25908,OFFENSE 2.0,2701,Simple Assault.,2015-04-10T15:08:00,1200 block Kunkle Way,California-Kirkbride,1
25909,OFFENSE 2.0,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T15:08:00,Anderson St & Stockton St,North Shore,1
25910,ARREST,13(a)(31),Marijuana: Possession Small Amount,2015-04-10T15:08:00,Anderson St & Stockton St,North Shore,1
26069,OFFENSE 2.0,9093,Indirect Criminal Contempt,2015-04-10T15:11:00,8400 block Dersam St,East Hills,5
26068,OFFENSE 2.0,9093,Indirect Criminal Contempt,2015-04-10T15:11:00,8400 block Dersam St,East Hills,5
25408,ARREST,2701,Simple Assault.,2015-04-10T15:27:00,1200 block Kunkle Way,California-Kirkbride,1
25409,OFFENSE 2.0,3921,Zombie Apocalypse.,2015-04-10T15:30:00,500 block mt pleasant Rd,Northview Heights,1
25952,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-10T15:30:00,1st Ave & Market St,Golden Triangle/Civic Arena,2
25953,OFFENSE 2.0,9999,9999 - (Misc. Incident): ,2015-04-10T15:30:00,100 block 43rd St,Central Lawrenceville,2
26016,OFFENSE 2.0,3502,Burglary.,2015-04-10T15:30:00,200 block Nobles Ln,Carrick,3
26070,OFFENSE 2.0,9999,9999 - (Misc. Incident): 2 Vehicle Crash,2015-04-10T15:30:00,5th Ave & Penn Ave,Larimer,5
25411,OFFENSE 2.0,3921,Theft by Unlawful Taking or Disposition.,2015-04-10T16:00:00,1400 block Chicago St,Northview Heights,1
26017,OFFENSE 2.0,2709,Harassment (Non-Specific),2015-04-10T16:00:00,Allen St,Allentown,3
26018,OFFENSE 2.0,3745,Accidents Involving Damage to Unattended Veh.or Prop.,2015-04-10T16:00:00,200 block Orchard Pl,Knoxville,3
26041,OFFENSE 2.0,3503(b.1),Criminal Trespass - Simple Trespasser,2015-04-10T16:00:00,100 block Alluvian St,Hazelwood,4
25954,OFFENSE 2.0,5503(a)(3),DISORDERLY CONDUCT - OBSCENE LANG/GEST,2015-04-10T16:06:00,Forbes Ave & Mcgee St,Bluff,2
25955,OFFENSE 2.0,5503,Disorderly Conduct.,2015-04-10T16:16:00,9th St & Liberty Ave,Golden Triangle/Civic Arena,2
25956,OFFENSE 2.0,5505,Public Drunkenness,2015-04-10T16:16:00,9th St & Liberty Ave,Golden Triangle/Civic Arena,2
25415,OFFENSE 2.0,5505,Public Drunkenness,2015-04-10T16:17:00,600 block Penn Ave,Golden Triangle/Civic Arena,2
25957,ARREST,5505,Public Drunkenness,2015-04-10T16:22:00,9th St & Liberty Ave,Golden Triangle/Civic Arena,2
25958,ARREST,5503,Disorderly Conduct.,2015-04-10T16:22:00,9th St & Liberty Ave,Golden Triangle/Civic Arena,2
26071,ARREST,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,2015-04-10T16:40:00,1100 block Chislett St,Morningside,5
